height,timestamp,gas_used,gas_wanted,tx_count,total_fee_base,total_fee_osmo,fee_per_gas_osmo,load,max_gas,status,error
45949900,2025-10-10T22:07:31.443389+00:00,98845401,269581856,163,3686561,3.686561,3.729623192079518e-08,0.32948467,300000000,ok,
45949901,2025-10-10T22:07:33.666467+00:00,21081097,45943391,28,665577,0.665577,3.157221846661965e-08,0.07027032333333333,300000000,ok,
45949902,2025-10-10T22:07:35.636339+00:00,13036691,25460419,22,352817,0.352817,2.7063385946633238e-08,0.043455636666666665,300000000,ok,
45949903,2025-10-10T22:07:36.779960+00:00,33871082,72909482,62,1015821,1.015821,2.9990804545305045e-08,0.11290360666666667,300000000,ok,
45949904,2025-10-10T22:07:37.887186+00:00,40056911,93153243,82,1237308,1.237308,3.0888752255509666e-08,0.13352303666666668,300000000,ok,
45949905,2025-10-10T22:07:40.010182+00:00,31382036,69924903,53,919403,0.919403,2.9297111251800234e-08,0.10460678666666667,300000000,ok,
45949906,2025-10-10T22:07:41.169469+00:00,4838255,11900000,17,547400,0.5474,1.1313996471868473e-07,0.016127516666666668,300000000,ok,
45949907,2025-10-10T22:07:42.250033+00:00,5180415,12290147,8,177744,0.177744,3.4310764678119417e-08,0.01726805,300000000,ok,
45949908,2025-10-10T22:07:46.566366+00:00,26663116,60883634,49,913585,0.913585,3.426399975156692e-08,0.08887705333333333,300000000,ok,
45949909,2025-10-10T22:07:47.763891+00:00,227137,480000,1,4802,0.004802,2.1141425659403798e-08,0.0007571233333333333,300000000,ok,
45949910,2025-10-10T22:07:48.781462+00:00,120096143,284163184,364,3988265,3.988265,3.3208934944730073e-08,0.40032047666666665,300000000,ok,
45949911,2025-10-10T22:07:53.037432+00:00,101266651,269898102,150,3434715,3.434715,3.391753322621482e-08,0.33755550333333334,300000000,ok,
45949912,2025-10-10T22:07:54.511080+00:00,118031549,269920251,198,3909502,3.909502,3.312251709922065e-08,0.3934384966666667,300000000,ok,
45949913,2025-10-10T22:07:56.147429+00:00,26284315,63154452,42,914546,0.914546,3.479436310210101e-08,0.08761438333333334,300000000,ok,
45949914,2025-10-10T22:07:57.680876+00:00,61719587,142281705,123,2242258,2.242258,3.6329763515753924e-08,0.20573195666666666,300000000,ok,
45949915,2025-10-10T22:07:58.893715+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45949916,2025-10-10T22:08:00.653835+00:00,95665199,274417056,186,3890054,3.890054,4.0663209198989905e-08,0.31888399666666667,300000000,ok,
45949917,2025-10-10T22:08:01.848436+00:00,30620596,96394722,74,1399964,1.399964,4.571968488137853e-08,0.10206865333333333,300000000,ok,
45949918,2025-10-10T22:08:03.154500+00:00,47518046,148154878,84,2198572,2.198572,4.6268148315694634e-08,0.15839348666666667,300000000,ok,
45949919,2025-10-10T22:08:04.286464+00:00,17359795,40724639,37,565873,0.565873,3.2596755894870875e-08,0.057865983333333336,300000000,ok,
45949920,2025-10-10T22:08:05.336366+00:00,15133319,42526550,42,509367,0.509367,3.3658644214134385e-08,0.05044439666666667,300000000,ok,
45949921,2025-10-10T22:08:06.462939+00:00,134456,625732,1,6884,0.006884,5.11989052180639e-08,0.0004481866666666667,300000000,ok,
45949922,2025-10-10T22:08:07.917674+00:00,1074405,2072502,2,42145,0.042145,3.922636249831302e-08,0.00358135,300000000,ok,
45949923,2025-10-10T22:08:09.390065+00:00,116340521,269921867,265,3919444,3.919444,3.36894141981709e-08,0.3878017366666667,300000000,ok,
45949924,2025-10-10T22:08:10.646913+00:00,31038316,59854393,42,914136,0.914136,2.9451855571030337e-08,0.10346105333333333,300000000,ok,
45949925,2025-10-10T22:08:11.996318+00:00,112951346,269679631,198,3868798,3.868798,3.425189815799096e-08,0.3765044866666667,300000000,ok,
45949926,2025-10-10T22:08:13.221956+00:00,1043692,1624215,1,16243,0.016243,1.556302050796595e-08,0.0034789733333333334,300000000,ok,
45949927,2025-10-10T22:08:14.851491+00:00,91151162,269952279,185,3786214,3.786214,4.153774803221927e-08,0.3038372066666667,300000000,ok,
45949928,2025-10-10T22:08:15.990889+00:00,61357084,184449148,114,2471844,2.471844,4.028620395323872e-08,0.20452361333333333,300000000,ok,
45949929,2025-10-10T22:08:17.344105+00:00,99977230,268226234,178,3920367,3.920367,3.921259870872598e-08,0.33325743333333335,300000000,ok,
45949930,2025-10-10T22:08:21.735029+00:00,62258007,210567231,131,3003718,3.003718,4.8246292239968425e-08,0.20752669,300000000,ok,
45949931,2025-10-10T22:08:23.843891+00:00,4491199,11772751,9,164972,0.164972,3.673228463045169e-08,0.014970663333333334,300000000,ok,
45949932,2025-10-10T22:08:25.125940+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45949933,2025-10-10T22:08:26.373269+00:00,47258576,115709558,105,1599864,1.599864,3.385341107188672e-08,0.15752858666666666,300000000,ok,
45949934,2025-10-10T22:08:27.584716+00:00,14152939,64473739,43,832158,0.832158,5.8797540214085566e-08,0.047176463333333335,300000000,ok,
45949935,2025-10-10T22:08:28.690171+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45949936,2025-10-10T22:08:29.797690+00:00,3195466,6600000,18,76500,0.0765,2.394017022869278e-08,0.010651553333333333,300000000,ok,
45949937,2025-10-10T22:08:30.921937+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45949938,2025-10-10T22:08:32.030143+00:00,15520281,38452915,35,502240,0.50224,3.236023883845918e-08,0.05173427,300000000,ok,
45949939,2025-10-10T22:08:33.767607+00:00,72332965,269894889,174,3567287,3.567287,4.9317582930549024e-08,0.24110988333333333,300000000,ok,
45949940,2025-10-10T22:08:34.911963+00:00,80191622,269930480,145,3572586,3.572586,4.455061402798412e-08,0.2673054066666667,300000000,ok,
45949941,2025-10-10T22:08:36.118187+00:00,45327626,137826270,71,2021542,2.021542,4.459845304936111e-08,0.15109208666666665,300000000,ok,
45949942,2025-10-10T22:08:37.317381+00:00,9831157,26817675,25,420969,0.420969,4.2819883763426826e-08,0.032770523333333336,300000000,ok,
45949943,2025-10-10T22:08:38.400496+00:00,14072092,26573890,34,350657,0.350657,2.4918611959046316e-08,0.04690697333333333,300000000,ok,
45949944,2025-10-10T22:08:39.646473+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45949945,2025-10-10T22:08:41.074624+00:00,34456303,80640555,69,973013,0.973013,2.8239042360406453e-08,0.11485434333333333,300000000,ok,
45949946,2025-10-10T22:08:42.107440+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45949947,2025-10-10T22:08:44.200261+00:00,34517579,102673609,72,1172254,1.172254,3.396107241472526e-08,0.11505859666666667,300000000,ok,
45949948,2025-10-10T22:08:46.083018+00:00,18486563,41891948,46,551710,0.55171,2.9843838467972654e-08,0.061621876666666665,300000000,ok,
45949949,2025-10-10T22:08:47.269865+00:00,68405181,189505969,114,2687767,2.687767,3.929186299499741e-08,0.22801727,300000000,ok,
45949950,2025-10-10T22:08:48.394485+00:00,52652641,137984686,76,1931397,1.931397,3.668186368847101e-08,0.17550880333333332,300000000,ok,
45949951,2025-10-10T22:08:49.481073+00:00,33037290,71381722,63,1015794,1.015794,3.074689237525233e-08,0.1101243,300000000,ok,
45949952,2025-10-10T22:08:50.621774+00:00,30907882,63544086,49,888863,0.888863,2.875845714695041e-08,0.10302627333333333,300000000,ok,
45949953,2025-10-10T22:08:51.805384+00:00,90792008,236928654,173,3161048,3.161048,3.4816368418682844e-08,0.3026400266666667,300000000,ok,
45949954,2025-10-10T22:08:54.136567+00:00,14440871,30399320,25,377814,0.377814,2.6162826328134917e-08,0.048136236666666665,300000000,ok,
45949955,2025-10-10T22:08:55.320518+00:00,7804989,13197017,16,150084,0.150084,1.9229239144347288e-08,0.02601663,300000000,ok,
45949956,2025-10-10T22:08:56.528185+00:00,663865,2000000,1,25000,0.025,3.765825883274461e-08,0.0022128833333333333,300000000,ok,
45949957,2025-10-10T22:09:00.570846+00:00,289541,480000,1,4802,0.004802,1.658487053646979e-08,0.0009651366666666667,300000000,ok,
45949958,2025-10-10T22:09:01.575985+00:00,77940707,269870080,138,3594988,3.594988,4.612465216667845e-08,0.2598023566666667,300000000,ok,
45949959,2025-10-10T22:09:02.756013+00:00,8490757,30838276,12,458394,0.458394,5.3987412429775105e-08,0.028302523333333333,300000000,ok,
45949960,2025-10-10T22:09:04.844828+00:00,40047186,107431495,76,1450782,1.450782,3.622681503764085e-08,0.13349062,300000000,ok,
45949961,2025-10-10T22:09:06.863439+00:00,642268,1438543,2,14386,0.014386,2.239874943170141e-08,0.002140893333333333,300000000,ok,
45949962,2025-10-10T22:09:08.113988+00:00,92219485,230728884,165,3269755,3.269755,3.5456227065245485e-08,0.30739828333333336,300000000,ok,
45949963,2025-10-10T22:09:09.351301+00:00,47206429,117943423,89,1696437,1.696437,3.593656702988485e-08,0.15735476333333334,300000000,ok,
45949964,2025-10-10T22:09:10.606771+00:00,36555660,90025461,64,1225219,1.225219,3.3516533417807255e-08,0.1218522,300000000,ok,
45949965,2025-10-10T22:09:11.717121+00:00,357740,2000000,1,24000,0.024,6.708782914966176e-08,0.0011924666666666666,300000000,ok,
45949966,2025-10-10T22:09:13.424844+00:00,29537270,63818838,60,738946,0.738946,2.5017410207510714e-08,0.09845756666666666,300000000,ok,
45949967,2025-10-10T22:09:14.515187+00:00,7022963,11384863,12,140939,0.140939,2.006831019898581e-08,0.023409876666666666,300000000,ok,
45949968,2025-10-10T22:09:15.625945+00:00,8774213,13795443,15,188734,0.188734,2.1510077314056543e-08,0.02924737666666667,300000000,ok,
45949969,2025-10-10T22:09:16.709959+00:00,8693864,15947646,11,296178,0.296178,3.406747563568972e-08,0.028979546666666668,300000000,ok,
45949970,2025-10-10T22:09:17.756464+00:00,7111989,13647889,14,202075,0.202075,2.841328916566097e-08,0.02370663,300000000,ok,
45949971,2025-10-10T22:09:18.814869+00:00,369877,531736,1,5318,0.005318,1.4377752604244113e-08,0.0012329233333333333,300000000,ok,
45949972,2025-10-10T22:09:20.210118+00:00,11807899,60049370,18,677042,0.677042,5.7338058193079055e-08,0.039359663333333336,300000000,ok,
45949973,2025-10-10T22:09:21.257276+00:00,18987967,42487859,27,617918,0.617918,3.254260974858446e-08,0.06329322333333333,300000000,ok,
45949974,2025-10-10T22:09:22.294521+00:00,31142066,72054011,46,1065966,1.065966,3.422913560070163e-08,0.10380688666666667,300000000,ok,
45949975,2025-10-10T22:09:23.375446+00:00,5615996,44216390,10,481082,0.481082,8.566281030114694e-08,0.018719986666666667,300000000,ok,
45949976,2025-10-10T22:09:24.437641+00:00,7014690,14351974,12,275192,0.275192,3.923081419136127e-08,0.0233823,300000000,ok,
45949977,2025-10-10T22:09:25.476537+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45949978,2025-10-10T22:09:27.369233+00:00,14651570,28333772,27,351799,0.351799,2.4011010424138847e-08,0.048838566666666666,300000000,ok,
45949979,2025-10-10T22:09:28.386876+00:00,4808420,9368431,10,121800,0.1218,2.5330565965535458e-08,0.016028066666666667,300000000,ok,
45949980,2025-10-10T22:09:29.537625+00:00,5320125,9695251,16,102126,0.102126,1.9196165503630082e-08,0.01773375,300000000,ok,
45949981,2025-10-10T22:09:30.540659+00:00,30279093,68671721,77,1054354,1.054354,3.482118833612354e-08,0.10093031,300000000,ok,
45949982,2025-10-10T22:09:31.655618+00:00,89257803,269528381,160,3626975,3.626975,4.063482270564065e-08,0.29752601,300000000,ok,
45949983,2025-10-10T22:09:33.673270+00:00,42143854,170367714,65,2515597,2.515597,5.969072026492879e-08,0.14047951333333333,300000000,ok,
45949984,2025-10-10T22:09:35.172186+00:00,9573605,40326677,17,455414,0.455414,4.756975037094177e-08,0.03191201666666667,300000000,ok,
45949985,2025-10-10T22:09:36.210090+00:00,33385936,80608491,66,1061327,1.061327,3.178964339954405e-08,0.11128645333333333,300000000,ok,
45949986,2025-10-10T22:09:37.248794+00:00,4216640,8151460,11,100977,0.100977,2.3947266069666843e-08,0.014055466666666667,300000000,ok,
45949987,2025-10-10T22:09:38.304870+00:00,5021814,9885435,12,140716,0.140716,2.8020950198474097e-08,0.01673938,300000000,ok,
45949988,2025-10-10T22:09:39.444582+00:00,23600377,48340756,46,661609,0.661609,2.8033831832432168e-08,0.07866792333333333,300000000,ok,
45949989,2025-10-10T22:09:40.527083+00:00,8331529,17030007,18,231531,0.231531,2.7789737033862572e-08,0.027771763333333335,300000000,ok,
45949990,2025-10-10T22:09:42.579642+00:00,6723129,17746229,14,382976,0.382976,5.696395235016315e-08,0.02241043,300000000,ok,
45949991,2025-10-10T22:09:43.639578+00:00,1698119,3086327,5,42511,0.042511,2.5034170161219562e-08,0.005660396666666667,300000000,ok,
45949992,2025-10-10T22:09:44.878124+00:00,110476160,273063599,260,3847494,3.847494,3.4826463917645216e-08,0.36825386666666665,300000000,ok,
45949993,2025-10-10T22:09:46.027440+00:00,56085451,122635242,112,1744086,1.744086,3.109694170062036e-08,0.18695150333333332,300000000,ok,
45949994,2025-10-10T22:09:47.332863+00:00,6300954,11570271,9,166306,0.166306,2.639378100522556e-08,0.02100318,300000000,ok,
45949995,2025-10-10T22:09:48.537433+00:00,50315771,133566165,88,1980747,1.980747,3.9366325122991756e-08,0.16771923666666666,300000000,ok,
45949996,2025-10-10T22:09:49.642218+00:00,1377850,2635889,3,43471,0.043471,3.154987843379178e-08,0.004592833333333333,300000000,ok,
45949997,2025-10-10T22:09:51.553989+00:00,101513737,275793554,232,3720205,3.720205,3.664730616704614e-08,0.3383791233333333,300000000,ok,
45949998,2025-10-10T22:09:52.677015+00:00,103840180,269757266,170,3805847,3.805847,3.6651005420059944e-08,0.3461339333333333,300000000,ok,
45949999,2025-10-10T22:09:54.042182+00:00,123978632,269730836,171,3994700,3.9947,3.222087496496977e-08,0.4132621066666667,300000000,ok,
45950000,2025-10-10T22:09:55.444126+00:00,41881997,119655986,84,1708545,1.708545,4.0794258210753415e-08,0.13960665666666666,300000000,ok,
45950001,2025-10-10T22:09:57.022380+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45950002,2025-10-10T22:09:58.370295+00:00,30936026,86330791,61,1217951,1.217951,3.93699888925617e-08,0.10312008666666667,300000000,ok,
45950003,2025-10-10T22:09:59.496881+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45950004,2025-10-10T22:10:00.968495+00:00,34831427,71245358,109,917584,0.917584,2.6343566113441175e-08,0.11610475666666667,300000000,ok,
45950005,2025-10-10T22:10:02.067491+00:00,10940917,56733783,18,626488,0.626488,5.726101386200078e-08,0.036469723333333336,300000000,ok,
45950006,2025-10-10T22:10:03.405603+00:00,1204764,1436725,1,17241,0.017241,1.4310686574300029e-08,0.00401588,300000000,ok,
45950007,2025-10-10T22:10:04.456653+00:00,42308749,88807146,83,1326116,1.326116,3.1343777146424254e-08,0.14102916333333335,300000000,ok,
45950008,2025-10-10T22:10:06.497172+00:00,3553888,13225968,11,201087,0.201087,5.6582255827983324e-08,0.011846293333333334,300000000,ok,
45950009,2025-10-10T22:10:07.565561+00:00,11580485,20378223,13,292088,0.292088,2.522243239380734e-08,0.038601616666666665,300000000,ok,
45950010,2025-10-10T22:10:08.752703+00:00,47983278,102100566,87,1791095,1.791095,3.732748312860159e-08,0.15994426,300000000,ok,
45950011,2025-10-10T22:10:11.000705+00:00,13589378,26238313,23,348525,0.348525,2.564686919445467e-08,0.04529792666666667,300000000,ok,
45950012,2025-10-10T22:10:12.130249+00:00,5786116,47698716,10,533767,0.533767,9.224961960665842e-08,0.01928705333333333,300000000,ok,
45950013,2025-10-10T22:10:13.328461+00:00,9691123,20415566,17,213752,0.213752,2.2056473744064543e-08,0.032303743333333336,300000000,ok,
45950014,2025-10-10T22:10:14.510156+00:00,12035950,24889355,19,416246,0.416246,3.4583560084579945e-08,0.040119833333333334,300000000,ok,
45950015,2025-10-10T22:10:15.679044+00:00,10617567,20142301,19,340284,0.340284,3.204915024317718e-08,0.03539189,300000000,ok,
45950016,2025-10-10T22:10:17.078667+00:00,667127,1109067,2,11091,0.011091,1.6625020423397646e-08,0.0022237566666666667,300000000,ok,
45950017,2025-10-10T22:10:18.525791+00:00,46589179,98265514,93,1369752,1.369752,2.940064687553305e-08,0.15529726333333332,300000000,ok,
45950018,2025-10-10T22:10:20.575159+00:00,121105986,268998299,209,3755411,3.755411,3.100929296756644e-08,0.40368662,300000000,ok,
45950019,2025-10-10T22:10:25.012101+00:00,28432210,69010363,49,1019969,1.019969,3.587371505767578e-08,0.09477403333333333,300000000,ok,
45950020,2025-10-10T22:10:26.472662+00:00,12816085,27472203,22,491132,0.491132,3.8321531107198495e-08,0.04272028333333333,300000000,ok,
45950021,2025-10-10T22:10:27.581454+00:00,17682667,34719339,25,540688,0.540688,3.0577287917031974e-08,0.058942223333333335,300000000,ok,
45950022,2025-10-10T22:10:28.802699+00:00,28336401,61429842,53,841229,0.841229,2.9687221041232443e-08,0.09445467,300000000,ok,
45950023,2025-10-10T22:10:30.835601+00:00,4397791,10796793,11,115518,0.115518,2.6267278276753032e-08,0.014659303333333333,300000000,ok,
45950024,2025-10-10T22:10:31.918084+00:00,61253511,142620841,125,2160153,2.160153,3.5265782560611095e-08,0.20417837,300000000,ok,
45950025,2025-10-10T22:10:32.935356+00:00,33781258,77186821,66,1050977,1.050977,3.111124517624536e-08,0.11260419333333334,300000000,ok,
45950026,2025-10-10T22:10:34.017035+00:00,9780042,18876857,15,201662,0.201662,2.061974784975361e-08,0.03260014,300000000,ok,
45950027,2025-10-10T22:10:35.063480+00:00,9037894,17647251,20,194946,0.194946,2.156984801990375e-08,0.030126313333333335,300000000,ok,
45950028,2025-10-10T22:10:36.118181+00:00,4072899,8081378,9,91251,0.091251,2.240443477729254e-08,0.01357633,300000000,ok,
45950029,2025-10-10T22:10:37.260385+00:00,0,0,0,0,0.0,0.0,0.0,300000000,ok,
45950030,2025-10-10T22:10:38.673934+00:00,64793009,152382587,135,2172071,2.172071,3.352323087819552e-08,0.21597669666666666,300000000,ok,
45950031,2025-10-10T22:10:39.853635+00:00,8460696,16733569,14,189173,0.189173,2.2359035237762946e-08,0.02820232,300000000,ok,
45950032,2025-10-10T22:10:41.129052+00:00,45125166,105952149,92,1606354,1.606354,3.559774162382029e-08,0.15041722,300000000,ok,
45950033,2025-10-10T22:10:42.248090+00:00,8572804,19676175,19,255157,0.255157,2.97635406105167e-08,0.028576013333333334,300000000,ok,
45950034,2025-10-10T22:10:43.298253+00:00,5131630,14698879,11,183115,0.183115,3.568359371193948e-08,0.017105433333333333,300000000,ok,
45950035,2025-10-10T22:10:44.368014+00:00,2732854,6049210,4,117225,0.117225,4.2894717390683876e-08,0.009109513333333333,300000000,ok,
45950036,2025-10-10T22:10:45.414022+00:00,14931570,32960541,25,395992,0.395992,2.6520452973130087e-08,0.0497719,300000000,ok,
45950037,2025-10-10T22:10:46.428215+00:00,6473513,10628299,8,118708,0.118708,1.833749310459406e-08,0.021578376666666666,300000000,ok,
45950038,2025-10-10T22:10:47.262153+00:00,6712697,11859565,10,133353,0.133353,1.9865785689418127e-08,0.022375656666666667,300000000,ok,
45950039,2025-10-10T22:10:48.345135+00:00,46390795,93398389,81,1256073,1.256073,2.7075910210204416e-08,0.15463598333333334,300000000,ok,
45950040,2025-10-10T22:10:52.505826+00:00,7256110,18012266,10,249175,0.249175,3.4340025164998875e-08,0.024187033333333333,300000000,ok,
45950041,2025-10-10T22:10:53.880220+00:00,15970534,31659671,25,483251,0.483251,3.0258913070783984e-08,0.053235113333333334,300000000,ok,
45950042,2025-10-10T22:10:54.929044+00:00,16530538,33821710,25,487457,0.487457,2.948827194855969e-08,0.055101793333333336,300000000,ok,
45950043,2025-10-10T22:10:55.993648+00:00,20929609,62102064,33,879276,0.879276,4.201110493750743e-08,0.06976536333333333,300000000,ok,
